MATRI	NOM_PRENOM	CLUB	ELO_CALCUL
5304	VAN BAEKEL JOS	737	1297
55131	STRAT LOUIS	603	1296
67903	ROMBOUTS ALAIN	618	1296
78981	HOOBERGS ANDRE	209	1295
50334	DEWEZ JEAN PIERRE	521	1295
70947	RALET PHILIPPE	538	1295
88285	GIJSEN LUC	601	1295
70271	DEMOULIN STEPHANE	619	1295
13943	RONCK MARCEL SR.	953	1295
24341	VAN LEEMPUT FILIP	123	1294
50580	STRUYS CHRISTOPHE	203	1294
58041	GUESSE ALAIN	514	1294
72303	MOCH JEAN	601	1294
90093	WOS RICHARD	621	1294
59188	MAISSIN ISABELLE	809	1294
55204	LESSEIGNE NICOLAS	953	1294
44784	VANDERMEULEN WILFRIED	114	1293
73776	BUI THANH THAN	201	1293
64581	ADNET MURIEL	501	1293
93416	SCHMIT GABRIEL	811	1293
46914	ROEIS LUCIEN	124	1292
36595	CANNAERTS LEOPOLD	182	1292
54356	BORBAS GABOR	260	1292
48399	BAETENS DANIEL	109	1291
6882	VENNEKENS EDUARD	130	1291
18422	JACOBS AN	263	1291
74837	BLASS MICHAEL	274	1291
61255	DELIGNE ARNAUD	289	1291
45721	TRUWANT TOM	305	1291
51438	JANSSEN RENE	351	1291
94048	SOUGNEZ ALAIN	601	1291
58807	LOFFET FRANCOIS	603	1291
56723	RABAHIE MICHAEL	229	1290
67971	LEPAPE PHILIPPE	518	1290
74683	GAROT DAMIEN	621	1290
96971	GRANORATH BENEDIKT	624	1290
98558	BROCKMANS GUIDO	624	1290
25551	KOREVAAR RONALD	724	1290
33120	DEVOS LUC	174	1289
32018	VANDESANDE GEERT	182	1289
87831	CULTIAUX PIERRE	609	1289
79456	SCHOLLAERT DOMINIQUE	229	1288
61531	ESCH THIERRY	601	1288
99147	GROTE WOLFGANG	604	1288
87408	ATTARDO JOSEPH	621	1288
91278	GRANVILLE CHRISTOPHE	910	1288
58858	SENEPART JEAN-PAUL	953	1288
28452	VAN DEN WIJNGAERT SIGI	240	1287
10600	VAN GORP JURGEN	438	1287
93947	POPS MICHAEL	640	1287
71757	SIMON JOSEPH	906	1287
61441	VANDERSPIEGEL SEBASTIEN	538	1286
68799	ROGGENKAM BERN	621	1286
84298	IRZI CORSO	621	1286
72991	NANIOT NICOLAS	907	1286
14303	VANDER VOORT PATRICK	101	1285
94790	VERHEYDEN JACQUES	229	1285
74012	DERSCHOWITZ ERIC	521	1285
77399	HALLEUX STEPHANE	618	1285
85715	HENQUET DANIEL	618	1284
18015	HENDRIKX CINDY	705	1284
29513	STEENHAUT WANNES	418	1283
3166	DE CAP JAN	174	1282
93220	JOSSART GEORGES	201	1282
79154	NIZET BENJAMIN	518	1282
41785	ENGLICKY KEVIN	726	1282
33430	JACOBS WALTER	209	1281
80098	SABBAN LUCIEN	229	1281
53309	VAN DAMME ANDRE	320	1281
61271	DECOSTER JEAN-LUC	538	1281
52388	DE BUSSCHER RUDY	266	1280
70793	VAN LANCKER RACHEL	408	1280
96989	LUDWIG DANIEL	624	1280
10120	DEITEREN CAROLINE	132	1279
30449	DE VOS WOUTER	438	1279
54976	RANDAZZO MICHELE	523	1279
79995	DURAND MICHEL	618	1279
75256	MAHROUS BACHAR	902	1279
88391	MOHYMONT JEAN	907	1279
68063	VAN PACHTERBEKE MATTHIEU	521	1278
91961	HELLIN JEAN	601	1278
311	BYLOO PIETER	135	1277
98698	LUDWIG YANIK	624	1277
85758	BLAT JEAN-LUC	903	1277
71471	DASPREMONT DAVID	953	1276
77933	THOMAS ALAIN	956	1276
67580	PHILIPPET MAUD	631	1275
69931	CHARETTE MICHAEL	901	1275
28053	JUNG HANS	109	1274
15491	BUGGENHOUDT ANDRE	172	1274
91758	ERLBAUM HENRI	229	1274
18597	HIMPENS STEVEN	303	1273
76724	MATAGNE JACQUES	909	1273
66818	GEUQUET LUC	910	1273
60429	DE LE HOYE PATRICK	951	1273
31861	KIVITS GUY	953	1273
2461	EERDEKENS ANTOON	238	1272
47350	WINDELS MATTHIAS	340	1272
63622	HANNEUSE LUC	521	1272
87394	VRANKEN ANDRIES	725	1272
13714	BOLLEN PETER	727	1272
64181	RONVAUX PATRICK	901	1272
78638	CANTARERO ALBERT	538	1271
99899	SCHMITZ PATRICK	624	1271
98647	HANSEN REINHOLD	641	1271
82392	MARMIER JOHAN	953	1271
77356	COURTOY JEAN MARIE	956	1271
19151	BOULBAHAIEM ALI	735	1269
50237	KEVERS JEAN	953	1269
72681	BISIAUX GEORGY	953	1269
64319	CROUFER GUILLAUME	956	1269
98655	BONGARTZ MONIQUE	607	1268
86231	VERLAINE CHARLES	616	1268
44300	HUYGHE PIETER	359	1267
76953	HERMAN JEAN-CLAUDE	953	1267
64505	THEODORIDIS AMANATIOS	501	1266
88757	CAENEPEEL JONATHAN	538	1266
16888	VANDAELE MARCEL	352	1265
27707	BEYENS LUC	733	1265
96423	WERPIN THIBAUT	910	1265
96237	LALLEMAND PASCAL	229	1264
55972	DEMARCKE HERMAN	305	1264
35149	VOET PASCAL	340	1264
45861	VANDEWIELE EDDY	417	1264
60232	HOUYOUX PASCAL	902	1264
33391	LENAERTS SAM	176	1263
58254	NIEUS MICHEL	601	1263
69515	MEURICE LAURENT	613	1263
97527	DE GUIDE FREDERIC	954	1263
12041	ANDRIES JOSEPH	175	1262
8214	SACREZ LUC	340	1262
60828	VERHAERT LAURENCE	540	1262
56235	LUCAS ANDRE	542	1262
62651	MUNSTER HUBERT	640	1262
62685	LONGO LUDOVIC	901	1262
30074	SCHEYLTJENS LODEWIJK	174	1261
59757	VANNEROM FRANCOPIS	229	1261
60127	BAUDINET FREDERICK	622	1261
60518	HENRY ALEXIS	907	1261
54119	MERGET DAVID	910	1261
92291	CREMER ARNAUD	954	1261
29050	VAN RAVELS PAUL	101	1260
50890	BAUDRY MARIA-MAGDALENA	229	1260
57363	LOUVEAUX BERNARD	289	1260
74420	GOMBAUD FREDERIC	289	1260
26336	EECKHAUT GUNTER	322	1260
12955	COVENTS MAARTEN	410	1260
72699	LUIJKX ROMAIN	521	1260
69116	CICHELLO FABIO	613	1260
17345	NUYTEMANS FILIP	261	1259
97811	STROH DANIEL	607	1259
98515	MEESSEN ELFRIEDE	607	1259
88994	VAN LANDEWYCK MICHEL	289	1258
43699	VAN HAUTE CARLOS	322	1258
81124	SAFFRE OLIVIER	541	1258
61131	PETIT JEROME	810	1258
61905	GERVY FRANCOIS	951	1258
75230	QUENOY VINCENT	521	1257
58726	BONAVENTURE NICOLAS	603	1257
56081	LEJEUNE BERTRAND	631	1257
84531	PLASENZOTTI CLAUDE	810	1257
19674	VAN ALSENOY IVO	134	1256
89451	MECHELYNCK ANTOINE	201	1256
10430	VERLINDE TIEME	303	1256
9482	KOSORUKOVA EKATERINA	408	1256
64637	MARTE SEBASTIEN	538	1256
11053	RULLE ALBERT	266	1255
49247	VAN DE SOMPELE DIRK	266	1255
62391	MONSIGNY ALAIN	289	1255
19232	VANDEWAL STEVEN	735	1255
58939	DERIVIERE ALEXANDRE	229	1254
66371	VANSTRAELEN SERGE	603	1254
92151	CULTIAUX JEAN	609	1254
78778	TOUSSAINT ANTOINE	618	1254
88498	NEMRY MATHIEU	910	1254
75167	BRIGLIA HENRI	953	1254
2259	HEREMANS GERSENDE	228	1253
31372	VAN LAER JURGEN	425	1253
71617	HENREAUX JEAN-MARC	538	1253
22802	VANELVEN ALFONS	135	1252
26484	VICTOR OSCAR	261	1252
33286	DOSSCHE PIET	401	1252
81809	LEMAIRE RENE	521	1252
75299	VAN HOVE MICHAEL	618	1252
91588	DACOS PHILIPPE	618	1252
67784	BAEYENS Jean-Alain	621	1252
13889	WUYTS WILLY	182	1251
87858	DECEUNINCK JEAN	307	1251
22934	VERCRUYSSE JASPER	313	1251
9539	DE MEYERE STEVEN	402	1251
45322	HUNNINCK ANDRE	417	1251
93173	PECCEU DAMIEN	501	1251
83925	STIJNS JEAN-PHILIPPE	601	1251
11274	LOPEZ HARTMANN STEFAN	174	1250
64823	ZAILACHI RANI	201	1250
14109	LELIAERT DIMITRI	303	1250
31500	VERSCHUEREN EDDY	401	1250
70033	RORIVE ALAIN	501	1250
56839	GRUBISIC DIDIER	601	1250
54348	ALLAER EGIDIUS	471	1249
30490	VAN DE PUT DIRK	166	1248
79693	KRASUCKI PAUL	501	1248
94366	CAPUTO EGIDIO	518	1248
77895	ORBAN JEAN-LOUIS	601	1248
5126	DE KORTE PETRA	401	1247
37231	TORSIN LUC	712	1247
8184	CUPPENS JAN	726	1247
52035	VANDEN EEDE PASCAL	114	1246
42048	VERSTRAETE PIERRE	358	1246
37087	WILMS ALFONS	701	1246
92371	SCHONNE JEAN MARC	801	1246
91618	PISTERS DANIEL	201	1245
18244	JACOBS DEEPAK	263	1245
99180	MERTESMATHIEU	624	1245
36285	VANDENBROECK YVAN	701	1245
53252	HIGUET STEPHANE	906	1245
27146	MAHDAVI HOESSEIN	109	1244
32140	DAEMS TOM	174	1244
58173	SCRIBE JEAN	289	1244
91294	FRIDA FARID	533	1244
72702	RADOVCIC MICHEL	613	1244
53015	MONSTREY WALTER	123	1243
71421	MAHIEU OLIVIER	521	1243
90611	LEURQUIN BENJAMIN	603	1243
59277	HALLER FREDERIC	621	1243
99422	CORMANN FREDERIC	624	1243
30953	VAN DIJCK RAF	182	1242
2054	VAN DE MOER STEVEN	182	1242
33464	ASLANJAN ELIZA	351	1242
31046	OLBRECHTS MIA	401	1242
40975	DE BIE LUC	401	1242
83402	HAUTENNE CHRISTOPHE	514	1242
70629	ALEXANDRE CEDRIC	540	1242
85189	LESPAGNARD HENRI	643	1242
37559	GÖNEN SEDAT	703	1242
73768	PATOUT YANNICK	901	1242
78018	MARTIN YVES	956	1242
92169	LANDRIEU MICHEL	956	1242
67628	RAMAKERS ALEXANDRE	201	1241
77861	DEVENYNS LUC	541	1241
77488	VAN BOVEN LAURENCE	622	1241
96059	MATTEUCCI MARCO	641	1241
5118	BOESMANS PETER	738	1241
90191	FIEVEZ BENOIT	910	1241
50709	LAEREMANS VICKY	135	1240
28886	ROETS VINCENT	176	1240
95711	ABSIL ROMAIN	521	1240
61000	BIRAL STEFAN	545	1240
73563	HINCOURT CHRISTIAN	901	1240
74306	EVRARD CHRISTOPHE	909	1240
69281	SULTAN ALEX	204	1239
76619	DEMARTEAU PHILIPPE	204	1239
64076	DESCHUYTENEER JOHAN	533	1239
64921	DEMONTHY PIERRE	619	1239
83411	LEDENT GEORGES	239	1238
53937	VERDEE PETER	438	1238
57231	ANCION DIDIER	631	1238
77992	DIEUDONNE ALEXANDRE	910	1238
82961	VANDENBUSSCHE OLIVIER	201	1237
46922	VAN DEN KERKHOF KAREL	357	1237
32026	CLARYSSE JURGEN	438	1237
25143	VANLEEUWEN PIET	726	1237
5487	VANHEES ACHIEL	737	1237
25691	VAN SANT ERIK	123	1236
36111	ROELS ROBERT	442	1236
91766	HYUN JIN BORN	631	1236
65951	BONTEMPS JEAN	640	1236
93432	KIRSCHEN ETIENNE	954	1236
61301	WATTIN JOFFREY	514	1235
68161	MAUCQ BENJAMIN	518	1235
93726	MARECHAL REMY	906	1235
19101	BEYENS FRANS	733	1234
24015	PICQUEUR ERIC	401	1233
87190	ROBERT FLORYSE	533	1233
99643	PALOTAS YSTVAN	624	1233
84646	POPS FABRICE	640	1233
89851	VEDERHUS HAAVARD	951	1233
56103	LARDINOIS ETIENNE	523	1232
97748	MERTES MARIE	624	1232
77208	BELLOMO JONATHAN	902	1232
67342	KURIAKOS RAZKALLA	956	1232
34118	PEETERS HUGO	238	1231
41564	VAN DEN BOSSCHELLE NICK	438	1231
89036	DEL MOLINO AMADEO	511	1231
59064	DELIERE LIONEL	901	1231
62332	NYS SAMUEL	902	1231
72117	BORENSTEIN DANIEL	209	1230
84221	BEERNAERT OLIVIER	209	1230
68977	ROOSSENS PATRICK	239	1229
77402	CSUTI JEAN	601	1229
19623	SCHOEFS GUILLAUME	724	1229
73415	DESCHRYVER CHRISTOPHE	533	1228
81400	BIQUET LAURENCE	601	1228
90140	BURIE ALEXANDRE	953	1228
36226	THIRRY PETER	303	1227
71331	YILDIZ HUDAI	501	1227
82431	SARTIAUX JEAN LUC	537	1227
64602	GIARRUSSO GIOVANNI	613	1227
73628	DE POORTER JEAN-PAUL	954	1227
11789	MELSEN ANITA	124	1226
54399	VERHAEGEN JOS	261	1226
75591	HANNEUSE FRANCOIS	521	1226
59609	TSOLAKIS AYMERIC	523	1226
97802	SCHEEN PASCAL	607	1226
96369	DEBARSY NICOLAS	910	1226
77003	JABE CLAUDE	201	1225
41653	HUYGENS CAROLINA	209	1225
81574	QUENOY ANTOINE	521	1225
51411	COHEN JEAN-JACQUES	809	1225
80179	ANTEGHINI LUCA	514	1224
23825	D'HAESE MARC	533	1224
79839	VERSTAPPEN THIERRY	538	1224
56022	CAILLOU SAMUEL	618	1224
43630	ROOYAKKERS ROBERT	726	1224
91120	VANDEN BULKE JEAN LUC	956	1224
10928	MALBRANCKE GERDY	302	1223
10405	BAERT DAVID	340	1223
23868	LIPS HERMAN	359	1223
70408	VAN HOOF THIBAUT	533	1223
63177	GHARBY SAID	544	1223
98523	BRAUN ALEXANDER	607	1223
96997	FERVAILLE PHILIPPE	951	1223
68951	COUVREUR FREDERIC	952	1223
62693	VAN RANST ARNOLD	141	1222
46591	HENS PIETER	176	1222
84476	SIMAL AMAURY	501	1222
88153	CONSIDERANT DAVID	523	1222
74055	MUSEUR JEAN-LUC	541	1222
81353	DELHOULLE HUBERT	631	1222
71927	COLLARD RENAUD	909	1222
85847	MARCHANT FREDERIC	910	1222
79367	GIOT NOEMIE	810	1221
15474	PUTTEMANS CHRISTIAN	130	1220
41696	VAN ACKER BARTHOLD	425	1220
59595	DERAVET JEAN-FRANCOIS	523	1220
80101	STROOBANT FABRICE	533	1220
77216	BOURGEOIS MAXIME	601	1220
59439	LENAERTS CONSTANT	735	1220
77941	BONIVER MICHEL	621	1219
56502	MARION AXEL	953	1219
92797	VAN ASTER VIOLETTE	204	1218
21792	CARPENTIER AUGUST	266	1218
18465	HORN CHARLES	357	1218
79707	D' ADDARIO NICOLINO	538	1218
61743	COENEN PASCAL	542	1217
63878	ARNOULD ERIC	957	1217
39497	JANSEN SANDRA	132	1216
57142	DESMIT CHRIS	334	1216
2925	VAN LANDEGHEM GUNTHER	143	1215
59391	SMORODINSKY JOHANAN	244	1215
23795	VANDERHULST FREDDY	358	1215
71684	RUSSO ITALO	514	1215
72753	PECHENY JEAN-PHILIPPE	953	1215
41025	VANDEWALLE CHRISTOPHE	430	1214
93475	GROTARS GABRIEL	601	1214
91383	PAUWELS JEAN	953	1214
19411	WOUTERS FRANCIS	121	1213
21130	CATHOIR SOFIE	128	1213
29491	BULCKAERT PAUL	266	1213
78786	GROSDENT JEAN-CLAUDE	601	1213
41611	EYCKMANS NICOLE	209	1212
57134	DESCAMPS LUC	305	1212
42447	VANDERHAEGHEN MARTINE	402	1212
69141	GERARD MARK	609	1212
73814	CONSTANTIELLE LAURENT	901	1212
77011	WESPES JEAN-PIERRE	953	1212
86835	STEPANIAN HAIK	201	1211
87459	STENUIT XAVIER	203	1211
10863	STROO MICHAEL	358	1211
57924	LECOMTE RODRIGUE	810	1211
78921	DE CLERCK FELIX	810	1211
95397	LEONARD DIDIER	901	1211
87661	HERGOT YOANN	956	1211
74586	DELCOURT ROBERT	521	1210
79057	HARVENGT BRUNO	537	1210
76805	THIELENS JEAN-FRANCOIS	540	1210
95613	CAUCHETEUR ANDRE	518	1209
87602	CHANTRENNE MATHIEU	956	1208
58084	CHARELS FREDERIC	501	1207
73644	VANHORICK LUDOVIC	538	1207
3026	PODEVIJN LEEN	462	1206
87378	RUYTERS HERMAN	725	1206
64661	DIEUDONNE PHILIPPE	910	1206
70009	DEKEYZER ANDRE	951	1206
59242	BERTRAND STEPHANE	956	1206
5983	VANDEVENNE INGE	240	1205
18635	RENKENS JORIS	266	1205
17078	DEKIMPE BERT	305	1205
75540	DELCOURT CHRISTOPHE	521	1205
37362	MATTHIJS LUC	101	1204
54437	ALLAERT RIK	438	1204
55778	DERONNE BENOIT	521	1204
65404	NGOSSO LAURENCE	506	1203
61549	SITA GUISEPPE	511	1203
72842	VANDER CASSEYEN MARIE-JO	538	1203
83496	PIRARD EMMANUEL	538	1203
73539	MOREAU MICHEL	209	1202
80284	DE BEIR CHRISTIAN	514	1202
74110	SCHERPEREEL BERNARD	521	1202
76031	RETELET LUDOVIC	523	1202
69477	FONTAINE FRANCOIS	533	1202
11444	MELIS HERMAN	182	1201
92355	VERDIKT RENE	253	1201
24449	JUNGBLUTH EGIDE	603	1201
46574	GROENEZ ALBERT	240	1199
34681	CAUDRON JAN	417	1199
97896	SARTIAUX VALERIE	537	1199
66206	ANDRE PATRICK	540	1199
72419	BOEVINGER PAUL	601	1199
68837	HIECOT JOSEPH	514	1198
65242	MEUNIER CHRISTIAN	643	1198
63495	ROOSE PATRICK	244	1197
41912	BOMMEREZ GREGORY	305	1197
88323	KRASUCKI YOURI	501	1197
86258	SKIRAK MICHAEL	601	1197
78361	SIMON ANDRE	619	1197
28576	BURGDORFFER ANTON	401	1196
91511	BAUDOUIN GEOFFREY	542	1196
57606	ESPINOSA FRANCIS	601	1196
19020	DE MULDER CHRIS	204	1195
59447	HAGER MARKUS	229	1195
67598	DUFOUR JEROME	537	1195
54194	BUFFONI ALBERT	238	1194
62367	PILOTTE ISABELLE	538	1194
84492	THIRION CHRISTIAN	621	1194
75639	FEROOZ JONATHAN	901	1194
75850	GONCALVES MIGUEL	956	1194
51454	KREYKAMP MAARTEN	135	1193
92932	MAHIR AHMED	209	1193
89371	POCHET MARC	244	1193
93491	DIDIER JACQUES	289	1193
51047	INNEGRAEVE PETER	303	1193
47147	DANNEEL KURT	322	1193
84484	GIORDANO AGOSTINO	601	1193
86771	DEDRY OLIVIER	601	1193
96792	LENTZ JOSEF	623	1193
62456	VAN ROSSEM CHRISTIAN	953	1193
93572	VAN IMPE ALAIN	204	1192
42234	VOLCKE CYRIEL	304	1192
61794	HISMANS DANIEL	514	1192
87050	WATTIN AURELIE	514	1192
94455	MALHERBE ERIC	601	1192
87866	MATHIEU RICHARD	953	1192
44857	LEEMANS RUDI	228	1190
91561	DUHAMEL OLIVIER	542	1190
84123	BELBOOM RAPHAEL	618	1190
14664	MARTEAU DOMINIQUE	712	1190
51993	CROONENBERGHS FRANS	205	1189
64432	ANTEGHINI EDI	514	1189
67920	MONTENY BRUNO	521	1188
78913	VAN HECKE ERIC	957	1188
32701	VOET WALTER	174	1187
49026	VAN LAETHEM BERT	228	1187
75621	COLLAS SEBASTIEN	901	1187
45624	VANDEVENNE TOM	114	1186
98027	HOUBEN MICHAEL	607	1186
73245	GILLARD JULIEN	613	1186
71901	CHARLIER ALAIN	906	1186
59498	TOMASI JEAN-PAUL	229	1185
74071	PIETTE PASCAL	278	1185
56642	BAEYENS GUIDO	417	1185
10162	GERITS JAN	705	1185
25976	SCHROYEN DAVY	713	1185
2038	JANSSENS PIETER	266	1183
42943	ACKEIN ERIC	334	1183
72826	DEWINTER MARC	538	1183
82201	CANELLE QUENTIN	951	1183
77135	OME JEAN PIERRE	953	1183
46655	MISONNE HUBERT	229	1182
94889	MPIANA LUCAS	901	1182
14095	LEMMENS JOANNES	124	1181
30317	D'HOSE RAOUL	253	1181
8265	WARNIER GASPAR	351	1181
89281	VASSART JEAN-CHRISTOPHE	538	1181
88803	BOURGEOIS FRANCOIS	601	1181
53228	POLUS RICHARD	810	1181
85570	DECLERCK DIDIER	906	1181
17051	FRIEDMAN JONATHAN	401	1180
40941	PIFFET JULIEN	205	1179
55123	VERHENNEMAN JO	266	1179
27596	WILMOTTE FREDERIK	305	1179
81418	BARTHELEMY CLEMENT	506	1179
73881	BOURAS AGELOOS	506	1179
69221	KELLNER REMY	514	1179
70785	NOEL MICHEL	622	1179
32051	ULBURGHS MARCEL	736	1179
41815	DE SMET DIRK	401	1178
90115	RUSSO JULIEN	514	1178
70246	DHERINNE SERGE	533	1178
82155	UITTERHAEGEN THIERRY	640	1178
59846	KNUTS FRANCOIS-GABRIEL	957	1178
76279	LUCAS DENIS	506	1177
74977	MARKSTEDER ARRY	616	1177
79651	LOUIS CAMILLE	640	1177
97144	LONGO FERDINAND	901	1177
58874	LEYSEN GREGORY	538	1176
81191	ANTEGHINI SERGIO	514	1175
87653	VAN HECKE PATRICK	514	1175
74918	GILLARD MARCEL	613	1175
94374	DEPAUW OLIVIER	229	1174
36366	VANDEVELDE LUC	266	1174
61581	MAESFRANCKX JACQUES	511	1174
88463	SOYEZ DAVID	621	1174
90069	BODNAR OLIVIER	521	1173
85812	MAHIEU GUY	540	1173
77607	ROSIERE FRANCOIS	801	1173
73288	VANDAMME JOHAN	518	1172
87840	THONNARD HELENE	521	1172
85481	CULTIAUX LAURENT	609	1172
82864	HUGUE THIERRY	902	1172
84921	D' ADDARIO NICOLAS	538	1171
90247	SELUSE SEBASTIEN	622	1171
82619	ANTOINE MAXIME	209	1170
85529	CONSEQUENCE JACQUES	506	1170
31038	DEWINTE JULES	514	1170
80993	VASSEUR THIERRY	518	1170
76350	SPANKOVA NATACHA	533	1170
67041	MEMETI KUSHTRIM	618	1170
87793	LEHEUREUX JEAN-MARIE	641	1170
90476	HENNAU MICHEL	203	1169
15199	VAN WELIE KARL	266	1169
85219	FELEQI SAIMIR	506	1169
64971	RONDOU OLIVIER	643	1169
93696	CHLEIDE REMY	906	1169
89583	DETIENNE BENOIT	952	1169
16811	ARTEEL BRECHT	309	1168
82295	BODART ALBERT	501	1168
94684	BAUDOIN PAUL	601	1168
73792	HARDY MARC	901	1168
57037	AHMETAJ MICHAEL	953	1168
67989	TISTON PATRICK	521	1167
66052	ROMBOUTS ANDRE	618	1167
88030	REGA JEAN_FRANCOIS	619	1166
98612	JENNIGES KLAUS	623	1166
77330	BURTON ANNE-SOPHIE	901	1166
76597	DORVAL CLAUDE	204	1165
88749	MERTES JOSEF M.	289	1165
61565	GIUSTIZIA VINCENT	514	1165
95532	VAN HENDE ROLAND	518	1165
86029	HERINNE ROBERT	540	1165
84247	DETRIXHE SERGE	641	1165
30571	VAN DE VOORDE BEN	166	1164
10618	VAN CUTSEM JAN	228	1164
56383	WYARD JEAN-HUGUES	601	1164
87254	BEBRONNE JULES	641	1164
17086	DHARMADI DJAKA	353	1163
45683	VAN EENOO ANDRE	360	1163
48151	VANBELLEGHEM EMKE	402	1163
94803	SAIAG SHAHED	209	1162
68357	LHERMITE FLORIAN	518	1162
88226	DESART XAVIER	538	1162
93769	HOBE JEAN-FRANCOIS	538	1162
84085	LEONET MATHIEU	621	1162
82261	CARLIER HENRI	506	1161
72915	ADNET MARTINE	538	1161
73458	HOUILLON GAETAN	906	1161
2755	BEHAEGHEL GUY	243	1160
14389	BODYN OLIVIER	358	1160
86169	SCHREIBER FRANCIS	607	1160
67016	MUZIEK JEROME	621	1160
18414	DOGGE AD	714	1160
80853	BEERNAERT PATRICK	209	1159
88927	DAVID GAETAN	209	1159
73032	AGOSTON LASZLO	621	1159
99171	DERICUM HELMUT	624	1158
67172	BRASSEUR YVES	810	1157
77585	STERPIN BENOIT	951	1157
57703	GAILLET DAVID	514	1156
84158	PAPS CHRISTOPHE	621	1156
96512	VERDIN GREGORY	951	1156
22365	VAN DEN BRANDE KRISTOF	130	1155
75485	ALLEN NATE	601	1155
64572	MAJEWSKI STEFANIA	514	1154
83470	DELMOTTE CELINE	538	1154
63606	BEAUJEAN JEAN-CHARLES	601	1154
75426	JONET PIERRE	618	1154
76520	DUFOUR SOPHIE	901	1154
3255	JANSSEN RUBEN	243	1153
1309	PERDAENS JOS	425	1153
39641	BREDA PASCAL	501	1153
84433	SANTY THOMAS	518	1153
55824	COLASSE LAURENT	521	1153
74497	GOETVRINDT ALBERT	201	1152
31704	VAN PUYVELDE LUC	266	1152
8907	COURTOY GEORGES	621	1152
88064	ZANGRANDI VANNI	641	1152
76635	HOFFELT PIERRE	807	1152
55310	TRAN VAN HUNG	210	1151
35874	DE BLEEKER CARL	401	1151
81051	MERCIER JULIAN	514	1151
77127	BOURCE PHILIPPE	523	1151
62103	SCHLECK FREDDY	641	1151
39918	WILLEMS JEANNETTE	708	1151
67644	VAN CAUTER BENJAMIN	956	1151
12408	BIJTEBIER JOHN	109	1150
48364	CROOK BRUCE	109	1150
48551	PAUWELS MARCEL	109	1150
32719	WAGEMANS DANNY	114	1150
47899	DE VOS JURGEN	114	1150
57487	BOUKADDID HAFID	123	1150
21458	VAN LANDEGHEM BERT	128	1150
22594	VAN HABBERNEY VINCENT	130	1150
17019	VANDEN BERG DANIEL	132	1150
50695	LAEREMANS CINDY	135	1150
56405	ANTHONIS JAN	141	1150
56391	BAERT PATRICK	172	1150
18911	DE MEULDER WILLY	174	1150
53406	VAN AELST JOANNA	174	1150
4383	DE LAET STEFAN	176	1150
50652	VAN DER AUWERA SVEN	176	1150
11983	MAES RIK	182	1150
55379	VOS KAREL	182	1150
71366	BOERAEVE DIRK	201	1150
83046	GUISLAIN JOHN	201	1150
91669	BOERAEVE DAVID	201	1150
60178	ROOSELEER DOMINIQUE	203	1150
72362	TRAN JOSEPH	203	1150
75078	HANNECART DIDIER	203	1150
89737	DE LOOPER HELENE	203	1150
1074	LISSENS JAN	204	1150
81612	VANDENPLAS MARIE-ROSE	204	1150
33006	WEYNANS NADINE	209	1150
57495	SERVAIS BENOIT	209	1150
65145	AKRAM HAKREM	209	1150
70939	BEUGNIES DAVID	209	1150
79171	VAN KEYMOLEN WILLY	209	1150
81167	VAN DER MEERSCH ISABELLE	209	1150
71811	HUSEMANN CLAUDE	229	1150
79405	TAORMINA PATRIZIO	229	1150
67059	DOPPEE ALAIN	239	1150
11631	DAELS DANIEL	240	1150
29700	SERNEELS DIDIER	240	1150
88021	GALICI HELENE	244	1150
89443	LAURENT CLAUDE	244	1150
60577	COENEN JOEL	253	1150
28801	VANDERMEULEN IDA	266	1150
59781	WILLAME RENE-HENRI	289	1150
62031	DASKALIDES GAETAN	289	1150
62138	SALDARI GIULIO	289	1150
63401	SEGHERS MARIE-CLAIRE	289	1150
84786	GENETTE RAYMOND	289	1150
91774	VAN HAM GENEVIEVE	289	1150
91804	DE HONTHEIM COLETTE	289	1150
93858	VOLON JEAN	289	1150
12521	DESMET JACQUELINE	301	1150
49611	DUTOIT PATRICK	301	1150
43923	VERNIMME FRANK	303	1150
19241	DE PRIL FRANKY	304	1150
42358	AUGURIO PIETRO	304	1150
34002	HATAMIAN REZA	305	1150
39799	NUYTTEN FRANK	305	1150
20478	SEVERS JAN	307	1150
27766	MONTENY RAYMOND	307	1150
35548	PERARD HENRIETTE	307	1150
22993	VERMOERE STEFAN	318	1150
31909	VANDAMME DIRK	318	1150
16560	QUINTELIER BART	322	1150
26123	DECONINCK STEFAN	322	1150
58394	BRUWAERT FRANK	322	1150
22462	TRAEN JEAN-PIERRE	334	1150
6424	BAES WALTER	351	1150
4324	DESWELGH JEAN-PIERRE	352	1150
34282	VERMEULEN REGINA	352	1150
10987	BROUCKAERT BJORN	358	1150
15466	HENDRICKX IGNACE	358	1150
30091	DEMEESTER CLAUDE	401	1150
31097	VAN DAMME JOOST	401	1150
49999	VERDONCK MARCEL	401	1150
46728	RASSCHAERT MARIETTE	402	1150
9181	DE RUYCK NICK	438	1150
10146	BILLIET IVAN	438	1150
10596	VAN GORP DAVID	438	1150
32778	CLARYSSE YVES	438	1150
41513	MINNE DAVID	438	1150
15733	ZUTTERMAN REMI	472	1150
38024	COUCK WILLY	476	1150
38628	TEMMERMAN WILLIAM	476	1150
58068	LACASSAIGNE ROSE-MARIE	501	1150
92266	GILLES PIERRE MARIE	501	1150
96652	GILLES ALBIN	501	1150
